,abv,ibu,id,beer_name,style,brewery_id,brewery_name,city,state
1863,0.099,111.0,1696,Hi-Res,American Double / Imperial IPA,46,Sixpoint Craft Ales,Brooklyn, NY
1864,0.07,70.0,1608,Global Warmer,American Strong Ale,46,Sixpoint Craft Ales,Brooklyn, NY
1865,0.067,74.0,1591,Autumnation (2013),American IPA,46,Sixpoint Craft Ales,Brooklyn, NY
1866,0.054000000000000006,42.0,1388,The Crisp,German Pilsener,46,Sixpoint Craft Ales,Brooklyn, NY
1867,0.052000000000000005,34.0,1387,Sweet Action,Cream Ale,46,Sixpoint Craft Ales,Brooklyn, NY
1868,0.063,57.0,1386,Righteous Ale,Rye Beer,46,Sixpoint Craft Ales,Brooklyn, NY
1869,0.064,62.0,1385,Bengali Tiger,American IPA,46,Sixpoint Craft Ales,Brooklyn, NY
1870,0.099,85.0,1020,3Beans,Baltic Porter,46,Sixpoint Craft Ales,Brooklyn, NY
1871,0.059,47.0,778,Brownstone,American Brown Ale,46,Sixpoint Craft Ales,Brooklyn, NY
1872,0.052000000000000005,11.0,630,Apollo,American Pale Wheat Ale,46,Sixpoint Craft Ales,Brooklyn, NY
1873,0.049,35.0,629,Harbinger,Saison / Farmhouse Ale,46,Sixpoint Craft Ales,Brooklyn, NY
1874,0.091,103.0,628,Resin,American Double / Imperial IPA,46,Sixpoint Craft Ales,Brooklyn, NY
1875,0.063,69.0,525,Diesel,American Stout,46,Sixpoint Craft Ales,Brooklyn, NY
1876,0.06,48.0,512,Autumnation (2011-12) (2011),Pumpkin Ale,46,Sixpoint Craft Ales,Brooklyn, NY
1877,0.054000000000000006,42.0,425,The Crisp (2011),German Pilsener,46,Sixpoint Craft Ales,Brooklyn, NY
1878,0.052000000000000005,34.0,424,Sweet Action (2011),Cream Ale,46,Sixpoint Craft Ales,Brooklyn, NY
1879,0.063,57.0,423,Righteous Ale (2011),Rye Beer,46,Sixpoint Craft Ales,Brooklyn, NY
1880,0.064,62.0,422,Bengali Tiger (2011),American IPA,46,Sixpoint Craft Ales,Brooklyn, NY
1881,0.045,,1942,Rudie Session IPA,American IPA,264,Ska Brewing Company,Durango, CO
1882,0.07400000000000001,,1708,Taster's Choice,Doppelbock,264,Ska Brewing Company,Durango, CO
1883,0.068,65.0,1521,Modus Hoperandi,American IPA,264,Ska Brewing Company,Durango, CO
1884,0.058,15.0,1297,Estival Cream Stout,American Stout,264,Ska Brewing Company,Durango, CO
1885,0.058,,1192,Vernal Minthe Stout,American Stout,264,Ska Brewing Company,Durango, CO
1886,0.08,,1013,Hibernal Vinifera Stout,Foreign / Export Stout,264,Ska Brewing Company,Durango, CO
1887,,,774,Autumnal Molé Stout,American Stout,264,Ska Brewing Company,Durango, CO
1888,0.042,18.0,386,Mexican Logger,American Pale Lager,264,Ska Brewing Company,Durango, CO
1889,0.053,,70,True Blonde Ale,American Blonde Ale,264,Ska Brewing Company,Durango, CO
1890,0.061,,69,Euphoria Pale Ale,American Pale Ale (APA),264,Ska Brewing Company,Durango, CO
1891,0.057,58.0,68,ESB Special Ale,Extra Special / Strong Bitter (ESB),264,Ska Brewing Company,Durango, CO
1892,0.068,65.0,67,Modus Hoperandi,American IPA,264,Ska Brewing Company,Durango, CO
1893,0.058,39.0,1792,Iron Butt Red Ale,American Amber / Red Ale,313,Slanted Rock Brewing Company,Meridian, ID
1894,0.071,92.0,1609,Initial Point India Pale Ale,American IPA,313,Slanted Rock Brewing Company,Meridian, ID
1895,0.085,,2537,Monkey Dancing On A Razor Blade,Belgian IPA,64,SlapShot Brewing Company,Chicago, IL
1896,0.08199999999999999,,2536,Tripel Deke,Tripel,64,SlapShot Brewing Company,Chicago, IL
1897,0.049,,30,Urban Wilderness Pale Ale,English Pale Ale,557,Sleeping Lady Brewing Company,Anchorage, AK
1898,0.06,70.0,2305,Homefront IPA,American IPA,163,Sly Fox Brewing Company,Phoenixville, PA
1899,0.055,16.0,1588,Sly Fox Christmas Ale 2013,Winter Warmer,371,Sly Fox Brewing Company,Pottstown, PA
1900,0.056,25.0,1363,Grisette,Grisette,371,Sly Fox Brewing Company,Pottstown, PA
1901,0.062,,1211,360° India Pale Ale,American IPA,371,Sly Fox Brewing Company,Pottstown, PA
1902,0.049,18.0,1123,Helles Golden Lager,Munich Helles Lager,371,Sly Fox Brewing Company,Pottstown, PA
1903,0.055,16.0,926,Sly Fox Christmas Ale 2012 (2012),Winter Warmer,371,Sly Fox Brewing Company,Pottstown, PA
1904,0.084,90.0,894,Odyssey Imperial IPA,American Double / Imperial IPA,371,Sly Fox Brewing Company,Pottstown, PA
1905,0.058,25.0,166,Oktoberfest Lager,Märzen / Oktoberfest,371,Sly Fox Brewing Company,Pottstown, PA
1906,0.07,113.0,24,113 IPA,American IPA,371,Sly Fox Brewing Company,Pottstown, PA
1907,0.053,21.0,23,Dunkel Lager,Munich Dunkel Lager,371,Sly Fox Brewing Company,Pottstown, PA
1908,0.056,11.0,22,Royal Weisse Ale,Hefeweizen,371,Sly Fox Brewing Company,Pottstown, PA
1909,0.049,44.0,21,Pikeland Pils,German Pilsener,371,Sly Fox Brewing Company,Pottstown, PA
1910,0.051,40.0,20,Phoenix Pale Ale,American Pale Ale (APA),371,Sly Fox Brewing Company,Pottstown, PA
1911,0.07,88.0,2407,Rule G IPA,American IPA,115,Smartmouth Brewing Company,Norfolk, VA
1912,0.058,35.0,2406,Murphy's Law,American Amber / Red Ale,115,Smartmouth Brewing Company,Norfolk, VA
1913,0.062,33.0,2405,Alter Ego ,Saison / Farmhouse Ale,115,Smartmouth Brewing Company,Norfolk, VA
1914,0.05,,2234,Monarch Pilsner,American Pilsner,191,Snake River Brewing Company,Jackson, WY
1915,0.06,55.0,1606,Snow King Pale Ale,American Pale Ale (APA),191,Snake River Brewing Company,Jackson, WY
1916,0.054000000000000006,36.0,617,Zonker Stout,Foreign / Export Stout,191,Snake River Brewing Company,Jackson, WY
1917,0.05,22.0,407,OB-1 Organic Ale,English Brown Ale,191,Snake River Brewing Company,Jackson, WY
1918,0.05,18.0,406,Snake River Lager,Vienna Lager,191,Snake River Brewing Company,Jackson, WY
1919,0.052000000000000005,32.0,402,Snake River Pale Ale,American Pale Ale (APA),191,Snake River Brewing Company,Jackson, WY
1920,0.068,60.0,393,Pako’s EyePA,American IPA,191,Snake River Brewing Company,Jackson, WY
1921,0.05,,1798,Thanksgiving Ale,Kölsch,309,Sockeye Brewing Company,Boise, ID
1922,0.092,,1655,Double Dagger Imperial IPA,American Double / Imperial IPA,309,Sockeye Brewing Company,Boise, ID
1923,0.063,100.0,1596,Dagger Falls IPA,American IPA,309,Sockeye Brewing Company,Boise, ID
1924,0.063,100.0,1595,Dagger Falls IPA,American IPA,309,Sockeye Brewing Company,Boise, ID
1925,0.06,,1482,Socktoberfest,Märzen / Oktoberfest,309,Sockeye Brewing Company,Boise, ID
1926,0.079,,1447,Hopnoxious Imperial IPA,American Double / Imperial IPA,309,Sockeye Brewing Company,Boise, ID
1927,0.099,,1425,Barrel Aged Seven Devils Imperial Stout,American Double / Imperial Stout,309,Sockeye Brewing Company,Boise, ID
1928,0.055,,1424,Boise Co-Op Two Score Ale,Saison / Farmhouse Ale,309,Sockeye Brewing Company,Boise, ID
1929,0.05,,1298,Sockeye Belgian Style Summer Ale,Witbier,309,Sockeye Brewing Company,Boise, ID
1930,0.064,,1181,Sockeye Maibock,Maibock / Helles Bock,309,Sockeye Brewing Company,Boise, ID
1931,0.099,100.0,1160,Old Devil's Tooth,American Barleywine,309,Sockeye Brewing Company,Boise, ID
1932,0.043,,1152,Galena Golden,American Blonde Ale,309,Sockeye Brewing Company,Boise, ID
1933,0.052000000000000005,32.0,1151,Hell-Diver Pale Ale,American Pale Ale (APA),309,Sockeye Brewing Company,Boise, ID
1934,0.046,12.0,1150,Woolybugger Wheat,American Pale Wheat Ale,309,Sockeye Brewing Company,Boise, ID
1935,0.057,,1076,Power House Porter,American Porter,309,Sockeye Brewing Company,Boise, ID
1936,0.084,90.0,995,Winterfest,American Strong Ale,309,Sockeye Brewing Company,Boise, ID
1937,0.063,100.0,879,Dagger Falls IPA,American IPA,309,Sockeye Brewing Company,Boise, ID
1938,0.07,18.0,1972,LuckenBock,Bock,257,South Austin Brewery,South Austin, TX
1939,0.055,40.0,1971,Texas Pale Ale (TPA),American IPA,257,South Austin Brewery,South Austin, TX
1940,0.08,,1970,6 String Saison,Saison / Farmhouse Ale,257,South Austin Brewery,South Austin, TX
1941,0.05,22.0,1969,Kol' Beer,Kölsch,257,South Austin Brewery,South Austin, TX
1942,0.035,,2024,Montauk Light,Light Lager,249,Southampton Publick House,Southampton, NY
1943,0.048,32.0,1283,Na Zdraví Pilsner,Czech Pilsener,436,Southern Oregon Brewing Company,Medford, OR
1944,0.055,65.0,1282,Nice Rack IPA,American IPA,436,Southern Oregon Brewing Company,Medford, OR
1945,0.075,72.0,2362,2014 IPA Cicada Series,American IPA,133,Southern Prohibition Brewing Com...,Hattiesburg, MS
1946,0.077,65.0,2346,Sinister Minister Black IPA,American IPA,133,Southern Prohibition Brewing Com...,Hattiesburg, MS
1947,0.053,45.0,2320,Jack the Sipper,Extra Special / Strong Bitter (ESB),133,Southern Prohibition Brewing Com...,Hattiesburg, MS
1948,0.058,60.0,2297,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),133,Southern Prohibition Brewing Com...,Hattiesburg, MS
1949,0.05,20.0,2296,Suzy B Dirty Blonde Ale,American Blonde Ale,133,Southern Prohibition Brewing Com...,Hattiesburg, MS
1950,0.08,80.0,1745,Mississippi Fire Ant,American Amber / Red Ale,133,Southern Prohibition Brewing Com...,Hattiesburg, MS
1951,0.058,40.0,1120,Hipster Breakfast,Oatmeal Stout,133,Southern Prohibition Brewing Com...,Hattiesburg, MS
1952,0.05,20.0,1118,Suzy B Dirty Blonde Ale,American Blonde Ale,133,Southern Prohibition Brewing Com...,Hattiesburg, MS
1953,0.058,60.0,1117,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),133,Southern Prohibition Brewing Com...,Hattiesburg, MS
1954,0.065,45.0,2387,Pine Belt Pale Ale,American Pale Ale (APA),118,Southern Star Brewing Company,Conroe, TX
1955,0.055,,2267,Walloon,Saison / Farmhouse Ale,118,Southern Star Brewing Company,Conroe, TX
1956,0.069,23.0,1740,Le Mort Vivant,Bière de Garde,118,Southern Star Brewing Company,Conroe, TX
1957,0.085,110.0,1728,Red Cockaded Ale,American Double / Imperial IPA,118,Southern Star Brewing Company,Conroe, TX
1958,0.092,100.0,1497,Valkyrie Double IPA,American Double / Imperial IPA,118,Southern Star Brewing Company,Conroe, TX
1959,0.085,110.0,1011,Red Cockaded Ale (2013),American Double / Imperial IPA,118,Southern Star Brewing Company,Conroe, TX
1960,0.07200000000000001,40.0,1010,Old Potentate,Old Ale,118,Southern Star Brewing Company,Conroe, TX
1961,0.05,20.0,856,Bombshell Blonde,American Blonde Ale,118,Southern Star Brewing Company,Conroe, TX
1962,0.099,100.0,853,PRO-AM (2012) (2012),American Double / Imperial IPA,118,Southern Star Brewing Company,Conroe, TX
1963,0.055,,691,Walloon (2014),Saison / Farmhouse Ale,118,Southern Star Brewing Company,Conroe, TX
1964,0.069,23.0,555,Le Mort Vivant (2011),Bière de Garde,118,Southern Star Brewing Company,Conroe, TX
1965,0.083,50.0,46,Buried Hatchet Stout,Foreign / Export Stout,118,Southern Star Brewing Company,Conroe, TX
1966,0.065,45.0,45,Pine Belt Pale Ale,American Pale Ale (APA),118,Southern Star Brewing Company,Conroe, TX
1967,0.05,20.0,44,Bombshell Blonde,American Blonde Ale,118,Southern Star Brewing Company,Conroe, TX
1968,0.047,35.0,2486,Baby Daddy Session IPA,American IPA,78,Speakasy Ales & Lagers,San Francisco, CA
1969,,,763,Hopluia (2004),English India Pale Ale (IPA),508,Spilker Ales,Cortland, NE
1970,0.058,,2271,Ball & Chain (2014),American Pale Ale (APA),175,Spiteful Brewing Company,Chicago, IL
1971,0.096,,2206,Bitter Biker Double IPA,American Double / Imperial IPA,175,Spiteful Brewing Company,Chicago, IL
1972,0.08199999999999999,,2136,God Damn Pigeon Porter,American Porter,175,Spiteful Brewing Company,Chicago, IL
1973,0.079,,2135,Working for the Weekend,American Double / Imperial IPA,175,Spiteful Brewing Company,Chicago, IL
1974,0.06,,2134,Angry Adam,American Amber / Red Ale,175,Spiteful Brewing Company,Chicago, IL
1975,0.055,,2109,Freedom Fries,American Stout,175,Spiteful Brewing Company,Chicago, IL
1976,0.096,,1821,Bitter Biker Double IPA,American Double / Imperial IPA,175,Spiteful Brewing Company,Chicago, IL
1977,0.073,,1820,Ghost Bike Pale Ale,American Pale Ale (APA),175,Spiteful Brewing Company,Chicago, IL
1978,0.062,,1819,Spiteful IPA,American IPA,175,Spiteful Brewing Company,Chicago, IL
1979,0.06,,1634,Alley Time,American Pale Ale (APA),175,Spiteful Brewing Company,Chicago, IL
1980,0.058,,1633,Fat Badger,Irish Red Ale,175,Spiteful Brewing Company,Chicago, IL
1981,0.055,,1632,In the Weeds,American Pale Wheat Ale,175,Spiteful Brewing Company,Chicago, IL
1982,0.05,22.0,855,Special Amber,Vienna Lager,498,Sprecher Brewing Company,Glendale, WI
1983,0.05,22.0,445,Special Amber,Vienna Lager,498,Sprecher Brewing Company,Glendale, WI
1984,0.056,,1587,Seven Gates Pale Ale,American Pale Ale (APA),372,Spring House Brewing Company,Conestoga, PA
1985,0.052000000000000005,,2242,Gunga Din,Cider,186,St. Julian Winery,Paw Paw, MI
1986,0.042,20.0,1544,Starr Pils,German Pilsener,383,Starr Hill Brewery,Crozet, VA
1987,0.065,52.0,1205,Northern Lights India Pale Ale,American IPA,383,Starr Hill Brewery,Crozet, VA
1988,0.048,12.0,369,Festie,Märzen / Oktoberfest,383,Starr Hill Brewery,Crozet, VA
1989,0.065,52.0,368,Northern Lights India Pale Ale,American IPA,383,Starr Hill Brewery,Crozet, VA
1990,0.065,65.0,2386,Third Eye Enlightened Pale Ale,American Pale Ale (APA),119,Steamworks Brewing Company,Durango, CO
1991,0.049,17.0,92,Colorado Kölsch,Kölsch,119,Steamworks Brewing Company,Durango, CO
1992,0.057,25.0,91,Steam Engine Lager,American Amber / Red Lager,119,Steamworks Brewing Company,Durango, CO
1993,0.065,65.0,90,Third Eye Pale Ale,American IPA,119,Steamworks Brewing Company,Durango, CO
1994,0.047,9.0,2366,Point Special (Current),American Adjunct Lager,131,Stevens Point Brewery,Stevens Point, WI
1995,0.047,9.0,2365,Point Special,American Adjunct Lager,131,Stevens Point Brewery,Stevens Point, WI
1996,0.054000000000000006,33.0,2270,Point Cascade Pale Ale (2013),American Pale Ale (APA),131,Stevens Point Brewery,Stevens Point, WI
1997,0.047,9.0,2228,Point Special,American Adjunct Lager,131,Stevens Point Brewery,Stevens Point, WI
1998,0.052000000000000005,9.0,2151,Onyx Black Ale,American Black Ale,131,Stevens Point Brewery,Stevens Point, WI
1999,0.063,64.0,2150,Beyond The Pale IPA,American IPA,131,Stevens Point Brewery,Stevens Point, WI
2000,0.047,9.0,2122,Point Special (2013),American Adjunct Lager,131,Stevens Point Brewery,Stevens Point, WI
2001,0.047,9.0,2121,Point Special (2012),American Adjunct Lager,131,Stevens Point Brewery,Stevens Point, WI
2002,0.047,9.0,2115,Point Special Lager,American Adjunct Lager,131,Stevens Point Brewery,Stevens Point, WI
2003,0.062,,1450,St. Benedict's Winter Ale,Winter Warmer,131,Stevens Point Brewery,Stevens Point, WI
2004,0.057,15.0,1357,Point Oktoberfest,Märzen / Oktoberfest,131,Stevens Point Brewery,Stevens Point, WI
2005,0.052000000000000005,7.0,1225,Point Nude Beach Summer Wheat,American Pale Wheat Ale,131,Stevens Point Brewery,Stevens Point, WI
2006,0.05,7.0,816,Point Nude Beach Summer Wheat,American Pale Wheat Ale,131,Stevens Point Brewery,Stevens Point, WI
2007,0.05,7.0,772,Point Nude Beach Summer Wheat (2011),American Pale Wheat Ale,131,Stevens Point Brewery,Stevens Point, WI
2008,0.035,,684,Drop Dead Blonde,American Blonde Ale,131,Stevens Point Brewery,Stevens Point, WI
2009,0.049,13.0,650,Three Kings Ale,Kölsch,131,Stevens Point Brewery,Stevens Point, WI
2010,0.057,15.0,456,Point Oktoberfest,Märzen / Oktoberfest,131,Stevens Point Brewery,Stevens Point, WI
2011,0.054000000000000006,32.0,357,2012 Black Ale,American Brown Ale,131,Stevens Point Brewery,Stevens Point, WI
2012,0.05,7.0,141,Point Nude Beach Summer Wheat (2010),American Pale Wheat Ale,131,Stevens Point Brewery,Stevens Point, WI
2013,0.054000000000000006,33.0,140,Point Cascade Pale Ale,American Pale Ale (APA),131,Stevens Point Brewery,Stevens Point, WI
2014,0.047,14.0,139,Point Amber Classic,American Amber / Red Lager,131,Stevens Point Brewery,Stevens Point, WI
2015,0.047,9.0,138,Point Special Lager,American Adjunct Lager,131,Stevens Point Brewery,Stevens Point, WI
2016,0.051,31.0,953,Wisco Disco,American Amber / Red Ale,486,Stillmank Beer Company,Green Bay, WI
2017,0.05,,1983,Brontide,American Black Ale,255,Stillwater Artisanal Ales,Baltimore, MD
2018,0.05,,1631,Brontide,American Black Ale,255,Stillwater Artisanal Ales,Baltimore, MD
2019,0.045,,1344,Classique,Saison / Farmhouse Ale,255,Stillwater Artisanal Ales,Baltimore, MD
2020,0.045,,922,Sunsplash Golden Ale (2004),American Blonde Ale,492,Stone Coast Brewing Company,Portland, ME
2021,0.051,25.0,1410,Sand Island Lighthouse,Kölsch,412,Straight to Ale,Huntsville, AL
2022,0.05,30.0,925,Lily Flagg Milk Stout,Milk / Sweet Stout,412,Straight to Ale,Huntsville, AL
2023,0.07200000000000001,70.0,637,Monkeynaut IPA,American IPA,412,Straight to Ale,Huntsville, AL
2024,0.05,,2369,Straub Beer (Current),American Adjunct Lager,129,Straub Brewery,St Mary's, PA
2025,0.041,8.0,2233,American Lager,American Adjunct Lager,129,Straub Brewery,St Mary's, PA
2026,0.041,8.0,2232,American Amber,American Amber / Red Lager,129,Straub Brewery,St Mary's, PA
2027,0.032,13.0,2231,American Light,Light Lager,129,Straub Brewery,St Mary's, PA
2028,0.053,49.0,2352,Extra Pale Ale,American Pale Ale (APA),138,Summit Brewing Company,St Paul, MN
2029,0.053,40.0,2549,Make It So,Extra Special / Strong Bitter (ESB),58,Summit Brewing Company,St. Paul, MN
2030,0.047,55.0,2473,Hopvale Organic Ale,American Pale Ale (APA),58,Summit Brewing Company,St. Paul, MN
2031,0.083,100.0,2415,Unchained #18 Hop Silo,American Double / Imperial IPA,58,Summit Brewing Company,St. Paul, MN
2032,0.052000000000000005,29.0,2605,Tip Off,Altbier,25,Sun King Brewing Company,Indianapolis, IN
2033,0.054000000000000006,,2215,Java Mac,Scottish Ale,25,Sun King Brewing Company,Indianapolis, IN
2034,0.054000000000000006,23.0,2164,Cowbell,American Porter,25,Sun King Brewing Company,Indianapolis, IN
2035,0.058,20.0,2085,Hop Up Offa That Brett (2014),Belgian Pale Ale,25,Sun King Brewing Company,Indianapolis, IN
2036,0.083,23.0,2084,PV Muckle (2013),Scotch Ale / Wee Heavy,25,Sun King Brewing Company,Indianapolis, IN
2037,0.099,36.0,2083,Bourbon Barrel Batch 666: Sympathy for the Devil,Belgian Dark Ale,25,Sun King Brewing Company,Indianapolis, IN
2038,0.09,30.0,2082,Whip Fight,Scotch Ale / Wee Heavy,25,Sun King Brewing Company,Indianapolis, IN
2039,0.053,23.0,2081,Port Barrel Wee Mac ,Scotch Ale / Wee Heavy,25,Sun King Brewing Company,Indianapolis, IN
2040,0.064,75.0,2001,Fistful Of Hops Red,American IPA,25,Sun King Brewing Company,Indianapolis, IN
2041,0.063,75.0,2000,Fistful of Hops Orange,American IPA,25,Sun King Brewing Company,Indianapolis, IN
2042,0.064,75.0,1999,Fistful Of Hops Blue,American IPA,25,Sun King Brewing Company,Indianapolis, IN
2043,0.064,75.0,1996,Fistful of Hops Green,American IPA,25,Sun King Brewing Company,Indianapolis, IN
2044,,,1948,30 Min Coma,Belgian IPA,25,Sun King Brewing Company,Indianapolis, IN
2045,0.09,30.0,1656,Wee Muckle,Scotch Ale / Wee Heavy,25,Sun King Brewing Company,Indianapolis, IN
2046,0.065,55.0,1599,Royal Brat,Extra Special / Strong Bitter (ESB),25,Sun King Brewing Company,Indianapolis, IN
2047,0.075,77.0,1420,Grapefruit Jungle (GFJ),American IPA,25,Sun King Brewing Company,Indianapolis, IN
2048,0.056,50.0,1389,Osiris Pale Ale,American Pale Ale (APA),25,Sun King Brewing Company,Indianapolis, IN
2049,0.099,75.0,1367,Bourbon Barrel Aged Timmie,Russian Imperial Stout,25,Sun King Brewing Company,Indianapolis, IN
2050,0.063,23.0,1366,Stupid Sexy Flanders,Flanders Oud Bruin,25,Sun King Brewing Company,Indianapolis, IN
2051,,,1347,Bourbon Barrel Cowbell,American Porter,25,Sun King Brewing Company,Indianapolis, IN
2052,0.054000000000000006,,1314,Popcorn Pilsner,German Pilsener,25,Sun King Brewing Company,Indianapolis, IN
2053,0.071,27.0,1128,Ring of Dingle,Irish Dry Stout,25,Sun King Brewing Company,Indianapolis, IN
2054,0.054000000000000006,23.0,1127,Bourbon Barrel Wee Mac,Scottish Ale,25,Sun King Brewing Company,Indianapolis, IN
2055,0.099,60.0,1049,Bourbon Barrel Johan,English Barleywine,25,Sun King Brewing Company,Indianapolis, IN
2056,0.07,,934,The Deuce,American Brown Ale,25,Sun King Brewing Company,Indianapolis, IN
2057,0.09,24.0,923,The Velvet Fog,Quadrupel (Quad),25,Sun King Brewing Company,Indianapolis, IN
2058,0.055,23.0,874,Sun King Oktoberfest,Märzen / Oktoberfest,25,Sun King Brewing Company,Indianapolis, IN
2059,0.052000000000000005,24.0,739,Indianapolis Indians Lager,Dortmunder / Export Lager,25,Sun King Brewing Company,Indianapolis, IN
2060,0.052000000000000005,24.0,698,Indians Victory Lager (2012),Dortmunder / Export Lager,25,Sun King Brewing Company,Indianapolis, IN
2061,0.08,,660,Chaka,Belgian Strong Pale Ale,25,Sun King Brewing Company,Indianapolis, IN
2062,0.091,91.0,651,Isis,American Double / Imperial IPA,25,Sun King Brewing Company,Indianapolis, IN
2063,0.09,30.0,584,Wee Muckle (2011),Scotch Ale / Wee Heavy,25,Sun King Brewing Company,Indianapolis, IN
2064,0.075,77.0,532,Grapefruit Jungle (GFJ) (2011),American IPA,25,Sun King Brewing Company,Indianapolis, IN
2065,0.055,23.0,526,Sun King Oktoberfest (2011),Märzen / Oktoberfest,25,Sun King Brewing Company,Indianapolis, IN
2066,0.099,60.0,394,Johan the Barleywine,English Barleywine,25,Sun King Brewing Company,Indianapolis, IN
2067,0.054000000000000006,23.0,213,Wee Mac Scottish-Style Ale,Scottish Ale,25,Sun King Brewing Company,Indianapolis, IN
2068,0.053,20.0,55,Sunlight Cream Ale,Cream Ale,25,Sun King Brewing Company,Indianapolis, IN
2069,0.056,50.0,54,Osiris Pale Ale (2010),American Pale Ale (APA),25,Sun King Brewing Company,Indianapolis, IN
2070,0.045,,1207,Dam Lager,American Amber / Red Lager,455,Sunken City Brewing Company,Hardy, VA
2071,0.07,,1206,Red Clay IPA,American IPA,455,Sunken City Brewing Company,Hardy, VA
2072,0.07200000000000001,,2543,Todd the Axe Man,American IPA,61,Surly Brewing Company,Brooklyn Center, MN
2073,0.057,,2409,Doomtree,Extra Special / Strong Bitter (ESB),61,Surly Brewing Company,Brooklyn Center, MN
2074,0.099,85.0,1739,BLAKKR,American Black Ale,61,Surly Brewing Company,Brooklyn Center, MN
2075,0.073,69.0,1112,Overrated! West Coast Style IPA,American IPA,61,Surly Brewing Company,Brooklyn Center, MN
2076,0.075,90.0,329,WET,American IPA,61,Surly Brewing Company,Brooklyn Center, MN
2077,0.04,37.0,19,Bitter Brewer,English Bitter,61,Surly Brewing Company,Brooklyn Center, MN
2078,0.055,34.0,18,SurlyFest,Rye Beer,61,Surly Brewing Company,Brooklyn Center, MN
2079,0.051,45.0,17,Coffee Bender,American Brown Ale,61,Surly Brewing Company,Brooklyn Center, MN
2080,0.051,45.0,16,Bender,American Brown Ale,61,Surly Brewing Company,Brooklyn Center, MN
2081,0.097,120.0,15,Abrasive Ale,American Double / Imperial IPA,61,Surly Brewing Company,Brooklyn Center, MN
2082,0.051,20.0,14,Hell,Keller Bier / Zwickel Bier,61,Surly Brewing Company,Brooklyn Center, MN
2083,0.067,33.0,13,CynicAle,Saison / Farmhouse Ale,61,Surly Brewing Company,Brooklyn Center, MN
2084,0.062,99.0,12,Furious,American IPA,61,Surly Brewing Company,Brooklyn Center, MN
2085,0.073,50.0,1242,Big Nose,American IPA,447,Swamp Head Brewery,Gainesville, FL
2086,0.05,10.0,1241,Cotton Mouth,Witbier,447,Swamp Head Brewery,Gainesville, FL
2087,0.056,35.0,1240,Stump Knocker Pale Ale,American Pale Ale (APA),447,Swamp Head Brewery,Gainesville, FL
2088,0.05,38.0,1239,Midnight Oil,Oatmeal Stout,447,Swamp Head Brewery,Gainesville, FL
2089,0.059,18.0,1238,Wild Night,Cream Ale,447,Swamp Head Brewery,Gainesville, FL
2090,0.045,,1554,Bermuda Triangle Ginger Beer,Herbed / Spiced Beer,381,Swashbuckler Brewing Company,Manheim, PA
2091,0.055,35.0,2568,Take Two Pils,German Pilsener,49,SweetWater Brewing Company,Atlanta, GA
2092,0.057,,2551,Waterkeeper,Hefeweizen,49,SweetWater Brewing Company,Atlanta, GA
2093,0.064,,1710,SweetWater IPA,American IPA,49,SweetWater Brewing Company,Atlanta, GA
2094,0.054000000000000006,,1709,420 Extra Pale Ale,American Pale Ale (APA),49,SweetWater Brewing Company,Atlanta, GA
2095,0.08,95.0,1229,Dodgy Knight Imperial IPA,American Double / Imperial IPA,449,TailGate Beer,San Diego, CA
2096,0.05,,1164,TailGate Saison,Saison / Farmhouse Ale,449,TailGate Beer,San Diego, CA
2097,0.05,44.0,663,TailGate IPA,American IPA,449,TailGate Beer,San Diego, CA
2098,0.05,44.0,662,TailGate IPA,American IPA,449,TailGate Beer,San Diego, CA
2099,0.049,28.0,623,TailGate Hefeweizen,Hefeweizen,449,TailGate Beer,San Diego, CA
2100,0.05,19.0,622,Blacktop Blonde,American Blonde Ale,449,TailGate Beer,San Diego, CA
2101,0.05,19.0,362,Blacktop Blonde,American Blonde Ale,449,TailGate Beer,San Diego, CA
2102,0.049,28.0,361,TailGate Hefeweizen,Hefeweizen,449,TailGate Beer,San Diego, CA
2103,0.085,34.0,2575,Wooden Rooster,Tripel,45,Tallgrass Brewing Company,Manhattan, KS
2104,0.048,20.0,2555,Ginger Peach Saison,Saison / Farmhouse Ale,45,Tallgrass Brewing Company,Manhattan, KS
2105,0.062,35.0,1736,Zombie Monkie,American Porter,45,Tallgrass Brewing Company,Manhattan, KS
2106,0.056,20.0,1196,Wild Plum Farmhouse Ale,Saison / Farmhouse Ale,45,Tallgrass Brewing Company,Manhattan, KS
2107,0.05,20.0,1063,Vanilla Bean Buffalo Sweat,Oatmeal Stout,45,Tallgrass Brewing Company,Manhattan, KS
2108,0.068,110.0,1017,Ethos IPA,American IPA,45,Tallgrass Brewing Company,Manhattan, KS
2109,0.044,12.0,1009,Tallgrass Pub Ale,American Brown Ale,45,Tallgrass Brewing Company,Manhattan, KS
2110,0.07200000000000001,93.0,912,Oasis,Extra Special / Strong Bitter (ESB),45,Tallgrass Brewing Company,Manhattan, KS
2111,0.05,20.0,765,Buffalo Sweat,Milk / Sweet Stout,45,Tallgrass Brewing Company,Manhattan, KS
2112,0.05,20.0,676,Halcyon Unfiltered Wheat,American Pale Wheat Ale,45,Tallgrass Brewing Company,Manhattan, KS
2113,0.052000000000000005,,595,8-Bit Pale Ale,American Pale Ale (APA),45,Tallgrass Brewing Company,Manhattan, KS
